one,two,threen,four,five
-0.011811967731396346,0.06954223949309228,-0.1443020183885133,0.0275242989414222,-0.006904429035680207
0.006920238852819633,0.07581864182665843,-0.1427692652989073,0.009918177592083868,-0.02374466487614495
-0.0005998704946548937,0.07437946184610249,-0.13769972580658424,0.023059271141234357,-0.008438782038703617
-0.008565137966956847,0.09602215265968911,-0.15137596035890863,0.027332285507505567,-0.02895872547866888
0.0035227636621434914,0.09758257078811082,-0.15409344936233854,0.025865831400962776,-0.007900491708776238
-0.0069344668789406965,0.08612231338906653,-0.13583271321457932,0.013743633665641802,-0.02669094722881231
0.00677612999660615,0.0840094216022732,-0.12991138033191077,0.008913727254072959,-0.009453788495458634
0.0033767602468529,0.07348737700458823,-0.12960920979397708,0.007324248475143002,-0.01887223864323986
0.020659392023316597,0.06707479967798573,-0.1926605924548647,0.005423894680148059,-0.016163464008002185
-0.0011618339596482273,0.07033789485588576,-0.12730793097636292,0.025226602205253905,-0.014693196415435952
0.009252984898730436,0.07770418108903811,-0.13690917363660352,0.016341865614949255,-0.01178828453379781
-0.0006055324193304091,0.07425987128514437,-0.13575354690965238,0.007663462043788981,-0.010715946388553495
-0.008027139855104589,0.0903231131487628,-0.15170417418630674,0.010126273986779741,-0.020130880400082304
-0.0015864131328784624,0.0938884036085585,-0.14482047562103095,0.012855399038502129,-0.02789897646247437
-0.007228812796196224,0.06737532021997708,-0.13341810897775025,0.015514358995748436,-0.015391989641616416
0.003166748931181389,0.09336337189186555,-0.141870682433784,0.03243462617478246,-0.022605581029630235
0.005334539554666447,0.08851722382747367,-0.15231709366724014,0.02837243306350482,-0.027875773299170507
-0.0056116127468309,0.0819590102196928,-0.1461004797938121,0.00496502363328492,-0.00811727113590195
-0.0016464960318438148,0.0812787716187101,-0.14332730516356415,0.001213762038956188,-0.017300580132348812
-0.0023855921560437883,0.09422191323560716,-0.15115653007709284,0.010257041619917001,-0.019849210416207904
-0.010531212793837829,0.08914035052696732,-0.14236640765010888,0.02109816154389437,-0.028684653041045033
0.0036574818594650024,0.06820910033657225,-0.1208606832844936,0.00579784510948372,-0.02131580201622567
0.004044194797233999,0.07304104337851988,-0.12611939794566351,0.019068652581306845,-0.01921811840413961
-0.004885875160878046,0.09186999619885679,-0.16092331262295775,0.009679033913045417,-0.0028034557565976962
-0.006583934713753172,0.07464508880687884,-0.10324063613143913,0.025491203433083025,-0.026105322273166857
-0.0038832476626588764,0.08641987816838088,-0.13806576846732851,0.01617776757858052,-0.004134370256158181
0.005143555585505239,0.08751546469716835,-0.13409013633443215,0.012043928801246365,-0.02782581594776344
0.002171771936244595,0.09782926139344666,-0.14807103257614426,0.02520459770025941,-0.021134453766738115
