one,two,threen,four,five
-0.0012732028190436191,-0.14796109339665067,-0.015028689957478886,0.018266850452933383,-0.12163089697243422
-0.0012732021626666909,-0.14796109314320158,-0.015028689952307467,0.018266849750384662,-0.12163089529296421
-0.0012732030664152558,-0.1479610943902185,-0.015028690182737241,0.01826685015486626,-0.12163089798990796
-0.0012732028023475213,-0.14796109288555015,-0.015028689512432306,0.018266850738786995,-0.12163089635917594
-0.0012732025220664335,-0.14796109354655387,-0.0150286900539554,0.01826685000615067,-0.12163089670340835
-0.0012732027154734532,-0.14796109445407946,-0.015028689918767145,0.01826684925669928,-0.12163089741732659
-0.0012732028626792763,-0.14796109473422764,-0.01502869018339607,0.018266849684181886,-0.12163089810326211
-0.0012732028222681596,-0.14796109307275296,-0.0150286882881461,0.018266849394723412,-0.12163089654389429
-0.0012732029351730022,-0.14796109487230374,-0.01502868985481946,0.018266850035995656,-0.12163089882413869
-0.001273202139334711,-0.14796109195355595,-0.01502868982376084,0.018266850806617656,-0.12163089450554834
-0.0012732028546066343,-0.14796109370367436,-0.015028689622499102,0.018266850089592068,-0.12163089721787508
-0.0012732028959960516,-0.1479610941074264,-0.0150286897837291,0.018266849660667918,-0.12163089748261416
-0.0012732035299121978,-0.14796109452343642,-0.015028689759149937,0.018266850543977396,-0.12163089709996786
-0.001273202067318659,-0.1479610934776408,-0.015028690481435094,0.018266849933229787,-0.12163089758341167
-0.0012732035012062268,-0.14796109326878573,-0.015028689155943893,0.018266850058459523,-0.12163089604049368
-0.001273203233714678,-0.14796109429701942,-0.015028689712712465,0.018266849823876607,-0.12163089664227399
-0.0012732020462083789,-0.14796109303770177,-0.015028689306092554,0.018266850353628242,-0.12163089683205165
-0.0012732033258826278,-0.147961093603786,-0.015028689738399308,0.018266850424163227,-0.12163089693176776
-0.0012732028581788196,-0.14796109408729535,-0.015028689225695335,0.01826684971019136,-0.12163089713209284
-0.0012732029761734936,-0.14796109425661966,-0.015028689543570577,0.01826684974342633,-0.12163089751301051
-0.001273203360568762,-0.1479610943618613,-0.01502869007107199,0.018266850271891566,-0.12163089782859747
-0.0012732020057436445,-0.147961092662728,-0.015028689009832672,0.018266850573413856,-0.12163089507689975
-0.001273202907304316,-0.14796109268666005,-0.015028689245707178,0.01826685087140339,-0.12163089592233711
-0.0012732030442571065,-0.14796109487966977,-0.015028690145046382,0.01826684993580396,-0.12163089856602363
-0.0012732025685109208,-0.1479610934383361,-0.015028689451396019,0.01826684974348627,-0.12163089659595275
-0.0012732029233310507,-0.1479610946690074,-0.015028690075266327,0.01826684999986079,-0.12163089827177535
-0.0012732020957876438,-0.14796109391445303,-0.015028689915836247,0.01826684956516675,-0.12163089714475231
-0.0012732025934063377,-0.14796109439259958,-0.015028689889943068,0.018266849785918696,-0.12163089809487485
-0.0012732028089768525,-0.14796109363887652,-0.015028689632290922,0.018266850227678204,-0.12163089720296699
-0.0012732026966157774,-0.14796109195401408,-0.015028687649578905,0.01826685106145312,-0.12163089434499591
-0.0012732029686066027,-0.14796109364865961,-0.015028688766409096,0.0182668495475161,-0.12163089690190461
-0.0012732027307550873,-0.14796109373065108,-0.015028689463251728,0.018266850016004376,-0.12163089742062509
-0.00127320278970235,-0.14796109442768637,-0.015028689947265871,0.0182668501233313,-0.1216308980326512
-0.0012732029192817009,-0.14796109258525686,-0.015028690013548203,0.018266851162680536,-0.12163089590742089
-0.0012732031065774987,-0.14796109524218914,-0.01502869002999722,0.018266850041694833,-0.12163089891312509
-0.0012732033595937186,-0.14796109338332164,-0.01502868936760378,0.01826685039591212,-0.12163089675382716
-0.001273201622822737,-0.14796109192239776,-0.015028690337121793,0.0182668512527969,-0.12163089525484379
-0.0012732023065442383,-0.14796109378863997,-0.015028689410101877,0.01826684968449679,-0.12163089639408814
-0.0012732030236356257,-0.14796109287474168,-0.015028689923216279,0.018266851168847617,-0.12163089634878815
-0.0012732023864299908,-0.14796109357297563,-0.015028689967115798,0.018266850085768307,-0.12163089684003932
-0.0012732025710531492,-0.14796109445853253,-0.015028689971492669,0.01826684966612659,-0.12163089801482486
-0.0012732031002519683,-0.14796109471356966,-0.015028690044179676,0.018266849997629616,-0.12163089832136813
-0.0012732016467949321,-0.1479610927227617,-0.015028689399456698,0.018266850249481492,-0.12163089573037808
-0.0012732025436099745,-0.14796109349897835,-0.015028689004154442,0.018266849980092936,-0.12163089459930444
-0.001273202376681562,-0.14796109406352717,-0.01502868956032817,0.018266849419017895,-0.12163089698045637
-0.0012732029754738028,-0.14796109426145743,-0.015028689843501721,0.018266850131128467,-0.12163089796475587
-0.0012732031475651258,-0.14796109480548972,-0.015028689886906242,0.018266849883678514,-0.12163089818714617
-0.0012732031469758144,-0.14796109499035687,-0.01502868962863671,0.018266849965382876,-0.1216308988908938
-0.001273202458720922,-0.14796109368512853,-0.015028690372429552,0.01826684967394879,-0.12163089675865056
-0.0012732030354855,-0.14796109470231805,-0.01502869000799427,0.01826684998201917,-0.12163089832322953
