one,two,threen,four,five
-0.0003479247590231039,0.0975371243594893,-0.1651107861834394,0.019512967694087155,-0.021135923025410827
-0.0003479247779220309,0.09753712379839279,-0.16511078533294524,0.019512967595681805,-0.021135922836218426
-0.00034792468408022107,0.09753712458273221,-0.16511078649197847,0.019512967802401436,-0.02113592291806747
-0.0003479246618598551,0.09753712389578485,-0.1651107853671451,0.01951296765703149,-0.021135922812657252
-0.00034792462970774336,0.09753712362232446,-0.16511078520682318,0.01951296766229942,-0.021135922798383028
-0.00034792461779672437,0.09753712421527039,-0.16511078628581177,0.019512967752805064,-0.021135922950581965
-0.0003479246069908147,0.09753712429512393,-0.16511078626838102,0.019512967780384072,-0.021135922979684238
-0.00034792462144474495,0.09753712460124174,-0.1651107865704146,0.019512967794994843,-0.02113592300807478
-0.0003479247239846851,0.09753712425968465,-0.16511078609293126,0.01951296767206863,-0.021135923052696553
-0.00034792475768612196,0.09753712425776206,-0.1651107858819323,0.01951296760092014,-0.02113592288164827
-0.00034792477780353176,0.0975371242105279,-0.16511078579908742,0.01951296772262922,-0.02113592317869065
-0.00034792460783391173,0.09753712465583461,-0.16511078649252314,0.019512967739867926,-0.021135922920533474
-0.0003479246780026572,0.0975371238101147,-0.16511078541812477,0.019512967545150518,-0.02113592282927801
-0.0003479247148526581,0.09753712382332219,-0.16511078499495954,0.01951296752492198,-0.021135922840517248
-0.00034792468041829603,0.0975371244837163,-0.16511078630515694,0.019512967746212227,-0.02113592297908952
-0.00034792470638131325,0.09753712390018707,-0.16511078542365018,0.019512967591606582,-0.021135922831077927
-0.00034792469539380867,0.09753712410071291,-0.16511078574761168,0.019512967653819553,-0.021135922762066512
-0.0003479245984035115,0.09753712434029588,-0.165110786133982,0.01951296776019628,-0.02113592302828374
-0.00034792463156776987,0.09753712427363771,-0.1651107858905298,0.019512967758085174,-0.02113592296653441
-0.00034792461668241124,0.09753712404124727,-0.1651107856734302,0.019512967652019955,-0.021135922876509602
-0.0003479246643391125,0.0975371239089891,-0.16511078526368134,0.019512967589666034,-0.021135922843128763
-0.0003479246513474804,0.09753712453937134,-0.1651107864089293,0.01951296776827457,-0.021135922941430896
-0.00034792471919821124,0.09753712457677313,-0.16511078647649968,0.019512967847090647,-0.021135922988258015
-0.0003479246830670173,0.0975371238319271,-0.1651107852403554,0.019512967407516454,-0.0211359227412124
