one,two,threen,four,five
0.039022207033212804,-0.06688243812723163,-0.054044425018179604,0.03746601586344678,-0.044272442305217014
0.03902220698115045,-0.06688243837592499,-0.05404442513197592,0.03746601593702253,-0.04427244308670151
0.03902220723628608,-0.06688243823361241,-0.05404442540724603,0.03746601614151542,-0.044272442826231995
0.03902220713940123,-0.06688243816180432,-0.05404442528992427,0.03746601612788921,-0.044272442624686374
0.039022206806227984,-0.06688243844154122,-0.054044425305701124,0.03746601563658813,-0.044272442223854444
0.03902220726571877,-0.06688243853498822,-0.0540444256432071,0.03746601601260057,-0.04427244303460956
0.03902220746427724,-0.06688243848676015,-0.05404442570937068,0.037466016029624884,-0.04427244311373498
0.03902220696921661,-0.06688243839928548,-0.05404442526246398,0.03746601606139947,-0.044272442865876754
0.039022207271398726,-0.06688243837983639,-0.054044425407579574,0.03746601585353627,-0.04427244277657067
0.039022207111712,-0.06688243804261677,-0.054044424862961286,0.03746601600966134,-0.04427244247673728
0.03902220692593692,-0.06688243816717891,-0.05404442535171266,0.037466016092210494,-0.04427244264369582
0.039022207210722755,-0.06688243852619048,-0.0540444256188984,0.037466016018395096,-0.044272442941367146
0.039022207179375275,-0.06688243852964458,-0.05404442552227879,0.037466015881338,-0.044272442745244084
0.03902220723228827,-0.06688243848282073,-0.05404442561906548,0.03746601605024005,-0.04427244298609358
0.03902220662767984,-0.06688243820688841,-0.054044425609406206,0.037466015853822546,-0.04427244216137773
0.03902220732144296,-0.06688243820054388,-0.05404442532959026,0.03746601602550715,-0.044272442865168585
0.039022207201442644,-0.06688243829419643,-0.054044425157558904,0.03746601594285307,-0.04427244265595515
0.03902220723966623,-0.06688243837014123,-0.05404442542151264,0.03746601588063681,-0.04427244268285386
0.03902220722123796,-0.06688243848132232,-0.05404442555441992,0.03746601591917751,-0.04427244291680161
0.03902220712067836,-0.06688243851554704,-0.054044425687827226,0.03746601607405314,-0.044272442943635
0.03902220735713112,-0.06688243839579731,-0.054044425613286665,0.037466016164961244,-0.04427244291138543
0.039022207113638754,-0.06688243829947663,-0.05404442500285227,0.037466015753281554,-0.044272442588589506
0.03902220696473106,-0.06688243781145575,-0.054044425138773174,0.03746601658043703,-0.04427244218646608
0.039022207256538856,-0.06688243862820986,-0.05404442572216586,0.03746601602663766,-0.04427244298294068
0.03902220719808789,-0.06688243829756595,-0.05404442533664436,0.03746601600814601,-0.044272442678550655
0.03902220722447612,-0.06688243838611915,-0.05404442560307583,0.03746601606537609,-0.04427244284242136
0.03902220728125547,-0.06688243856690519,-0.05404442570408089,0.03746601600977563,-0.0442724429479482
0.039022207284553564,-0.06688243839856373,-0.05404442554335687,0.03746601605124471,-0.0442724429655988
0.039022207466833915,-0.06688243800738673,-0.05404442538470624,0.037466015599182785,-0.044272442465424215
0.039022207106431124,-0.06688243841336866,-0.054044425449215124,0.03746601601838587,-0.04427244280507674
0.03902220723533806,-0.06688243836377719,-0.054044425290239395,0.0374660158823631,-0.04427244277550154
0.039022207119150304,-0.06688243830183303,-0.054044425178397,0.03746601579990767,-0.04427244255750416
0.03902220733272181,-0.0668824385254671,-0.05404442568900355,0.03746601602626281,-0.044272442958123506
0.03902220692314151,-0.0668824383312252,-0.05404442532351343,0.03746601597649861,-0.04427244272022499
0.03902220730091723,-0.0668824384515487,-0.05404442567455593,0.03746601608864427,-0.044272442963646526
0.03902220700163974,-0.06688243811529149,-0.054044425354659746,0.03746601618610739,-0.04427244289390222
0.03902220723687677,-0.06688243799319019,-0.05404442473055849,0.03746601542526898,-0.04427244282966912
0.03902220727849722,-0.06688243845963954,-0.05404442546991986,0.03746601591620209,-0.044272442862729265
0.03902220708747941,-0.06688243831532374,-0.05404442455646383,0.03746601570610257,-0.04427244276818591
0.03902220699282628,-0.06688243832561683,-0.05404442564626511,0.03746601603950911,-0.044272442382488224
0.039022207217376606,-0.06688243849405463,-0.05404442565175935,0.03746601592149816,-0.04427244289017553
0.039022207282383356,-0.06688243836973427,-0.054044425478625535,0.037466016001029306,-0.04427244283662229
0.03902220722705857,-0.06688243818120526,-0.05404442488912757,0.03746601561288659,-0.04427244254125282
0.03902220712217809,-0.06688243836233508,-0.05404442525019608,0.03746601588063817,-0.04427244277249098
0.039022207157620926,-0.06688243855617372,-0.054044425636056354,0.03746601601602087,-0.044272442981322366
0.039022207045326995,-0.06688243839935197,-0.05404442514895692,0.037466015902344545,-0.044272442514853586
0.03902220728696291,-0.06688243847886848,-0.05404442547212682,0.03746601606062919,-0.04427244291474211
