one,two,threen,four,five
-0.007652107460296948,0.08879589321940387,-0.16641227215493698,0.016367060040246604,-0.03473250771931121
-0.007652107405093453,0.08879589267872803,-0.1664122713709001,0.016367059927705582,-0.03473250756065046
-0.007652107572354045,0.0887958934257106,-0.1664122725276698,0.016367060131002933,-0.03473250769519413
-0.007652107483112565,0.0887958927717186,-0.16641227139507142,0.016367060054045028,-0.03473250755468598
-0.007652107219277442,0.08879589233740852,-0.1664122711416142,0.016367060044870135,-0.03473250736952271
-0.0076521072961223385,0.08879589302027172,-0.1664122719747908,0.016367060090594406,-0.034732507569675136
-0.007652107593835196,0.08879589306862026,-0.16641227214018456,0.016367060003527854,-0.03473250761336583
-0.007652107535907315,0.08879589346747152,-0.16641227268590322,0.016367060088612,-0.03473250784093947
-0.007652107493881034,0.0887958930696539,-0.16641227183443605,0.016367060340647242,-0.03473250774973993
-0.007652107390905426,0.08879589314486035,-0.16641227224996674,0.01636706003003778,-0.03473250770672574
-0.007652107487429103,0.08879589208122361,-0.16641227115744445,0.01636705998049779,-0.03473250741908795
-0.0076521075475730945,0.08879589311210112,-0.16641227250320834,0.01636706015722921,-0.03473250781466107
-0.007652107455072531,0.08879589267174644,-0.1664122712870146,0.016367059947694166,-0.03473250766040844
-0.007652107396159654,0.08879589276963172,-0.1664122710906184,0.01636705996417393,-0.03473250760750915
-0.0076521073337754075,0.08879589322110928,-0.16641227234700462,0.016367060084019114,-0.03473250762381544
-0.007652107473818513,0.08879589276026638,-0.16641227147252888,0.0163670600760874,-0.03473250753377537
-0.007652107494908939,0.08879589290625815,-0.16641227171711384,0.0163670600165636,-0.034732507483769055
-0.007652107432808005,0.08879589300727715,-0.16641227214635856,0.01636706011221371,-0.03473250789061964
-0.007652107415439564,0.08879589325946313,-0.166412272400719,0.016367060143515043,-0.034732507685612826
-0.007652107469174904,0.08879589271527764,-0.1664122713414214,0.016367059998460193,-0.03473250753976534
-0.007652107542739104,0.08879589269301619,-0.16641227134576841,0.016367060073340895,-0.034732507565633924
-0.0076521074856209645,0.08879589333134155,-0.1664122724122883,0.016367060142402926,-0.03473250773291174
-0.007652107589529252,0.08879589321256741,-0.16641227269665979,0.016367060243448594,-0.03473250758944817
-0.0076521072891452095,0.08879589272742763,-0.16641227146912593,0.01636706020619556,-0.03473250756958394
-0.007652107624610914,0.08879589321267103,-0.16641227237036482,0.01636706022484274,-0.034732507853871546
-0.0076521074274676385,0.08879589314473997,-0.1664122722272885,0.016367060062275257,-0.03473250774227434
-0.007652107487507502,0.08879589323663235,-0.16641227240516718,0.01636706017189368,-0.03473250769374644
-0.007652107327641028,0.088795892952173,-0.16641227060515307,0.016367059736042175,-0.03473250746330471
-0.0076521077374464095,0.08879589302655051,-0.16641227140823742,0.0163670600740597,-0.03473250729138187
-0.00765210735463988,0.08879589315845551,-0.1664122722674982,0.01636706013592958,-0.034732507713091595
-0.007652107577115348,0.08879589314138159,-0.16641227218410987,0.016367060185661263,-0.0347325076426707
-0.007652107499305058,0.08879589332151332,-0.1664122724889069,0.01636706013503352,-0.03473250778877328
-0.007652107419546143,0.08879589310120146,-0.16641227215720616,0.016367060082081414,-0.03473250769611516
-0.007652107398836836,0.08879589285879592,-0.16641227163702896,0.016367059814447464,-0.03473250778107705
-0.00765210735977713,0.08879589321362782,-0.16641227246590384,0.01636706020592356,-0.03473250788075928
-0.007652107540700187,0.08879589313189787,-0.16641227233342906,0.016367060064456148,-0.034732507722866096
-0.0076521075624140554,0.08879589290972557,-0.16641227253855134,0.016367059970744932,-0.03473250731542237
-0.007652107455363414,0.08879589283238098,-0.16641227150447005,0.016367059949819435,-0.0347325074862823
-0.007652107204439696,0.08879589251300754,-0.16641227127478267,0.016367059956556452,-0.03473250758896299
-0.007652107353594564,0.08879589252786747,-0.1664122712468796,0.01636705990296352,-0.034732507559442564
-0.007652107450372432,0.08879589275527991,-0.16641227165431724,0.016367060013759562,-0.03473250762357973
-0.00765210750654717,0.08879589294746383,-0.16641227181738216,0.016367060065270653,-0.034732507728006456
-0.007652107521756715,0.08879589309600312,-0.1664122719529149,0.016367060135609988,-0.03473250757528482
-0.007652107527081558,0.08879589325760125,-0.166412272343275,0.016367060131153226,-0.034732507690115696
-0.007652107411902264,0.08879589308085983,-0.16641227203313333,0.016367060183665946,-0.03473250766425002
-0.007652107315458037,0.08879589275435036,-0.16641227141614828,0.016367060051712033,-0.03473250745386308
-0.007652107540242318,0.08879589264763246,-0.16641227125350672,0.01636706005118632,-0.034732507313225025
-0.007652107392802734,0.08879589323205164,-0.16641227222767443,0.016367060099566445,-0.03473250778520068
-0.007652107451451346,0.0887958928028424,-0.16641227150613797,0.016367060027758906,-0.03473250756091897
-0.007652107477691837,0.08879589345068378,-0.1664122726562698,0.016367060190217487,-0.03473250773928591
