one,two,three,four,five
0.008806944413587196,0.10245916795433666,-0.1647744546079572,-0.011320551695698908,-0.013103743757536264
0.009624366386035267,0.06823545281816044,-0.11923420445117185,0.02789858568865424,0.004531705171451829
0.010750001838330412,0.05082742377581772,-0.08041886700928147,-0.0024021809103050894,-0.02965008840085677
-0.016948334095923178,0.06467409146308879,-0.13188594081872945,0.01057902040271383,-0.0024726834864236295
0.005608720035674538,0.10093927543129425,-0.16026350448005233,-0.009062239396477562,-0.01735082019049187
-0.002206238533207225,0.08733300379555509,-0.12517344319533807,-0.0067384511904757995,-0.03694642387307868
-0.038500993330873624,0.0517796561884631,-0.12385907210568141,-0.002305203181662587,-0.011722176757190304
0.016252610965038026,0.05198326862252564,-0.07807615234105525,0.0017401724573505308,-0.01945598175012554
-0.01042444660855198,0.06393243669181942,-0.12460539435626082,-0.0103276203162134,-0.016414221830337337
-0.0268053242278945,0.06216845759300629,-0.12362264403836015,0.0034526448245278864,0.004182523285618113
-0.024532267197471945,0.06874773819663253,-0.15078783513909844,-0.0044938589547961405,-0.03429081893419519
0.008790050260912315,0.045606956866953895,-0.0733057103940046,-0.006754604195084791,-0.026629400245454765
-0.022295720805647287,0.0713167638391689,-0.12746322076275624,0.011673297613613867,-0.002766469340652908
-0.0013141125186134652,0.0862909905275309,-0.10161599426401377,-0.018524975230459664,-0.04103675120839715
-0.011670652369498647,0.05541728413565977,-0.09849203683550799,-0.02646610001196042,-0.025376098425846084
0.026018694466340465,0.05671382729597175,-0.07330128067235835,0.012237720927819398,-0.004937957663701695
0.025746414778688106,0.06932100494692238,-0.12230970258950652,0.0257343378107751,-0.008790255073037021
0.029167351594842735,0.0670537261096797,-0.14436443338306854,-0.007465796861751639,-0.003792968004395575
0.0035663391366320646,0.08270853440934342,-0.10766658084346778,-0.0070800193922397215,-0.031855990318175986
0.028294543572273966,0.0814694926887218,-0.15277389556592424,-0.015813772140475142,0.00018467332984174127
-0.02032005395078378,0.08310327525401377,-0.12304602094123084,0.03382222104372732,-0.012802979497714034
0.03059231176529423,0.07983123822246382,-0.11877987436895401,0.019815857652967974,-0.00982658595177985
-0.009229680352645275,0.07012800047328052,-0.1334454602677665,-0.009443750263373695,-0.00917669244680143
-0.023687718164368973,0.07632775835714785,-0.11433877062206906,0.011950894486379749,-0.010650216167100214
-0.020599350495330748,0.0713287716634808,-0.17140656261126655,0.0012552156406651247,-0.01217143777144299
-0.03110359369824727,0.08552439707648386,-0.10524072481998596,0.01527557825765099,-0.019077267264740454
0.01750570514801679,0.06786311261087383,-0.11724092886153054,0.03725394661140641,-0.004076843276803232
0.04802496044536845,0.07808044742815104,-0.13710810800600956,0.01413025136079802,-0.009502451836896799
0.035943176344550444,0.04893050358053231,-0.09014942366680913,-0.005021511404246229,-0.008801601159869325
-0.029749342970062,0.07064638081768958,-0.13278180686402588,0.008283041782098632,-0.009754090485950452
-0.016412242958811066,0.061565129166025356,-0.14115285068870848,0.0029580635668260457,0.0022593173695117
0.0057750858667264685,0.05566343909983078,-0.11526576222903823,0.0040977846740927,0.017578361957207994
-0.02121057465849471,0.07329888929680699,-0.10758057976786965,0.0026347977000206173,-0.029108222799358884
-0.0184136529209103,0.055727263158321244,-0.12393191683823039,0.012443039938613884,0.014413786369074602
0.013849116674813575,0.04731225798409642,-0.06043345089974121,0.005101820887852115,0.00281438455164075
0.0034572588899419825,0.05289538350606968,-0.08112163706421534,0.015251610901113585,0.01713381044354129
0.02002753874938389,0.09717489599534161,-0.18148093841218288,-0.015557587322352861,-0.008512382996157569
-0.038099778468293245,0.07512538848175625,-0.13007874203275185,-0.003453793671364354,-0.02036213605110758
-0.01954125388521053,0.06837765578893253,-0.141750184571719,0.006061070606833248,0.0001859238666167297
-0.0447938362886456,0.08727066229524899,-0.15016982342487734,0.00893547756843186,-0.03623143797419563
-0.0006431875956996052,0.06291617650445466,-0.17204478504306533,0.0013312373071237384,-0.010028833790416447
0.009465537552070491,0.09155163014036731,-0.16448663402768499,-0.0130957831177284,-0.010900627236322607
-0.01142521932974679,0.06392823079831296,-0.1502774237679473,-0.007566695156145902,0.00035249375424936885
-0.024640883909246257,0.059204145138874086,-0.1438450226476546,0.004877607844543978,0.0023898218173098746
-0.021222274406815452,0.06865418448469525,-0.14228519378938081,0.0032439814077177796,0.0024855816635368337
0.0025687960427493084,0.09738021464767393,-0.1583952641446306,0.007776157823418311,-0.014564625778640901
-0.008404163019666346,0.06515305903124995,-0.0885686901565828,-0.009556905883284403,-0.02188155588526689
-0.010430774954803306,0.07386385377920394,-0.14323499903838918,-0.005759907704468551,-0.0027482338735044876
-0.02857367484608557,0.09532827749805144,-0.13954611852925466,0.0017475890459280026,-0.03660826626730796
0.03317850942555835,0.06332901611310045,-0.08766595391324092,0.007895750387986658,-0.0037769702219817135
0.029204261765309124,0.07959261562491386,-0.12800349042706266,0.03502555507647621,-0.005499305888958628
-0.02957760592439651,0.06343885807356953,-0.116391909547872,-0.004721623298560085,-0.006244893010811991
0.009768224566492338,0.060034818379234786,-0.11026675564376415,0.022333485484270485,-0.0152558947615822
-0.01736207908374016,0.05023940415675142,-0.12792443149730287,0.0037700511162372047,0.01591952613735772
0.0033278680489838173,0.09265330821221315,-0.1678251736142743,-0.011895180095878609,-0.0038969737159522855
-0.03180825334479036,0.060362093819489676,-0.11965770778592986,0.002268391727563257,-0.0021707376339336927
0.00952107494701026,0.09562010665534115,-0.11829336221037755,0.021941850391792462,-0.014068068011111124
0.02447715080832526,0.08664372121886933,-0.13043179422292403,0.019729918126825133,-0.0009131903759703738
-0.008825094409410001,0.0720455419595473,-0.14355149080795981,-0.005477830576909746,0.0022688990425843132
-9.247103100018857e-05,0.07088898140996996,-0.06255967955736325,0.019498765682622293,-0.018684950488061167
0.02747829271528273,0.06277217932700481,-0.13835057497499936,-0.016743105320246147,0.004062613492481788
-0.005752837429720876,0.07713694315075437,-0.16147880720158764,-0.01886498079034366,0.0008064026075058783
-0.019554734859088544,0.06171009854856244,-0.13597402420590746,-0.008598453417466905,0.0007666494587802239
-0.025310210289917198,0.05837502000209915,-0.11622441931779992,-0.0026387713931698047,-0.004208782796314609
-0.021866684018231067,0.06773768244552658,-0.1240557272761251,0.008733463911461941,-0.0052767732230144734
-0.0034773230181660906,0.08616410624852362,-0.15471218815389126,-0.004600420062904813,-0.000870862744893669
0.021539392565918847,0.07996234422302279,-0.16663173189475028,-0.025460834360275197,0.0029862395443591206
0.005296148129472075,0.07125019285782572,-0.11551591117662464,0.017479821215923542,-0.0115426353402891
-0.0028355445426811493,0.06856024175368067,-0.08159891591540656,-0.0073003192178882105,-0.030168954865131083
-0.01322781126203177,0.06626052091828269,-0.09298022768403262,0.006860800515645808,-0.0063109237333006055
-0.015915337288430833,0.0677070988870617,-0.05834279728156301,0.0009471426803321583,-0.03573767006365616
0.0030634299174996382,0.10030567940579699,-0.13881167338247302,0.010204296714466085,-0.04215540934864717
0.01877428469889835,0.07943964898496086,-0.11866380236932807,0.018483919617293745,-0.0010520554767507494
0.016269966184336543,0.07387045424734727,-0.15373313206887113,0.010048140407910132,-0.00244759182302017
0.03837903771004031,0.07513453866759842,-0.1484801582154695,-0.007477897450180072,0.003836869151184508
0.018576950895129354,0.07098438976712673,-0.053455515373159804,0.03085457812432664,0.0036910262795956774
-0.01792970054482211,0.08860521017359227,-0.1250763611162592,-0.012776205730949161,-0.0462096126598016
0.03218754687112348,0.08120249718664585,-0.14676400992773111,0.004854324841991179,0.0015250967115491853
-0.03723448352493271,0.09627271028413865,-0.1376108152870705,0.011971416835634859,-0.028877032567743422
-0.009471173571368565,0.07501372682907392,-0.12971520484190713,0.026621464281624808,-0.026219095470993978
0.016890154854503136,0.04608514260892563,-0.10210683454528205,-0.0028377743567642604,0.003273690254936229
0.004895108675511426,0.06838131461252349,-0.12418140666589744,0.005809127804144387,0.0005545588828765752
-6.678956158292997e-05,0.08763410467605012,-0.12964829560048605,-0.0038837223986388164,-0.02283258642289199
-0.030483340852634697,0.09026420985376964,-0.12076331107691367,0.008284813685838886,-0.043590502846447166
-0.007199433523378065,0.0862011974850182,-0.14767300363572436,-0.0034681776419927105,-0.004256727856105517
0.00849550223265033,0.062068658006890126,-0.11273410846228359,0.03453512404217932,-0.011154630780064005
-0.011668708626084275,0.06927214546592088,-0.08485473396556868,-0.006146969426513478,-0.03496187618404473
-0.016442340223679477,0.07297632055880193,-0.09365635412888425,0.0016267796863068324,-0.014501713551487607
-0.005597431196644004,0.07949627987694512,-0.1628759529814628,-0.016739083270010863,0.0031061620612310497
-0.017649728297290244,0.07025138149010307,-0.13715155687748126,0.0013420035266837977,-0.007332562284465601
-0.02491079326898277,0.07101640636710468,-0.11898449757860946,0.005970646474162804,-0.01669231031070071
0.031758495768776256,0.07818058447630533,-0.1636974843188694,0.009178626697310073,0.004255744591947081
-0.006418183115748298,0.07717967257656247,-0.1307057655403655,-0.0081916743216883,-0.016635468714136972
0.01934393091496461,0.060171531845664795,-0.1092145894687079,-0.0024410453219167686,0.0054842605247083795
-0.016961609997591255,0.07702838976337543,-0.18887386854299834,-0.0032480763254590615,-0.018043200852884297
0.009358578308696916,0.07544650672268757,-0.11600671808762422,0.02674652410433547,-0.008688423850487837
-0.013087672319591934,0.09343744354853835,-0.10810045958582816,0.006232033893314568,-0.04425706152491138
-0.01847684584242543,0.07898428805500504,-0.1223356963916626,0.010424101401109847,-0.018689382422707186
