one,two,three,four,five
-0.002636476134268679,-0.0918698447151666,-0.017720003177918428,-0.0509292076472671,-0.1116600247206264
-0.003990576286787579,-0.09133345173475332,-0.015759497917366718,-0.050558511766059314,-0.11270668670016006
-0.02303385000242229,-0.09188948593479404,-0.035636966502938,-0.014241851252484188,-0.09737544276381327
-0.004706491895673266,-0.09259713601902868,-0.029192077002183438,-0.0413291551410156,-0.10912396356383734
-0.040576411814994,-0.07898914601671124,-0.003071180373295031,-0.040400630434146656,-0.12458516883089753
-0.019232655498223384,-0.07698576072667468,-0.00932402988364105,-0.04731669761347348,-0.11215605889479226
-0.02094023966116354,-0.09140556675898427,-0.029397533623349605,-0.05430347989066272,-0.101689421609018
-0.0330093140176049,-0.06661900138539202,-0.01817355763882485,0.030644619170269376,-0.10594888300556653
-0.02552625726382221,-0.1008591442096247,-0.017623180735235854,-0.039377499106091916,-0.09717568697404733
0.021546313496896424,-0.04630502813524347,-0.0251371851203488,-0.004383769036917953,-0.11531116282905167
0.02384819621463175,-0.028396267413857475,0.038808277469688464,-0.010725662720392142,-0.1154841556207948
0.0063226217151447365,-0.06612513601607893,-0.028359882276217937,-0.001717645411728484,-0.1283240940383804
-0.00018559599075881002,-0.09433834581765282,-0.025621147145022453,-0.0441561330355436,-0.10378791837657847
-0.03343462275378569,-0.0636310521838832,0.02526577642962994,-0.02144382676731073,-0.09090713617825563
-0.014966824044357032,-0.0827311047616851,-0.07420875558586071,-0.053283248470416725,-0.07600028877286451
-0.0021304104028260816,-0.08850392841527233,-0.014200599440737822,-0.0334864072837202,-0.10507432954675806
-0.03635222516599992,-0.10139098949178207,-0.016950621856933426,-0.0178998780664024,-0.10192587958246108
-0.020274294699580128,-0.1019342689392324,-0.029940569635922256,-0.026294553777029786,-0.10837359837538113
-0.015267887456353463,-0.08999557530993252,-0.01223308548509112,-0.02041082165300994,-0.12482828058719815
-0.0061979858226855426,-0.0967208320181605,-0.0019547075509397964,-0.046520539437823236,-0.09318413864531536
-0.008251867906038709,-0.08066420023578375,-0.024339507704192208,-0.019475618129784763,-0.1394872731976529
-0.014343290949259775,-0.08978719089132524,-0.05554379962036191,-0.009024145101853651,-0.09164210344494213
-0.027221571469620013,-0.09737776571766801,-0.0205196194708298,-0.031795117620231884,-0.0989040914028098
0.011891183097547851,-0.06769474746674949,0.0021793995735035947,-0.04222502791312431,-0.08863168092825596
-0.0708131010906283,-0.09049039662323073,0.0028344252077914358,-0.016677704462427424,-0.10115149070404712
-0.00453489786646201,-0.08112632211772051,-0.0235298574398566,0.0027650058611042192,-0.12209296612449155
-0.07602782626398899,-0.09039805515597164,-0.0027460754236156588,0.00608349931970226,-0.0853151385694314
-0.0184779082532305,-0.08720579861613986,-0.04983755265873548,-0.004426127125076724,-0.11287455386845152
-0.03238018920499707,-0.09547850803504927,-0.04125131879076528,-0.022775089062486858,-0.10470505877408988
-0.012742502706436684,-0.09282209963517404,-0.01757475012239074,-0.02839315720706645,-0.11476259102137053
-0.03844763787829537,-0.10504192068014842,0.007921537838514582,-0.03895157895019926,-0.0905408812130123
-0.015693437314925257,-0.07965887742770524,0.0035210086931305477,-0.0366788646282019,-0.1289027592167039
-0.03059487950349825,-0.0991341740547798,-0.004831114930877458,-0.017723982104275834,-0.10748098070694773
-0.040267013134811735,-0.09782623312889227,-0.012597005716484836,-0.0597695172290942,-0.08505035876756402
-0.040228446383527655,-0.08309543659900147,0.005386094798635123,-0.014500322665963659,-0.11586089518665645
-0.06145765953319625,-0.09910857735549446,-0.005573826603312869,-0.013842830305759996,-0.1078702683538954
-0.04505281795488502,-0.09447335531198288,-0.0008515234617519314,-0.010651745808926385,-0.10959845032190356
-0.012839440169790729,-0.08701544530574466,-0.006231513999985168,-0.04016828028371019,-0.11705253229118302
-0.02031664651200537,-0.06598540051452066,-0.017296187790950806,0.00934875984222132,-0.0835758641058317
-0.029668483970337438,-0.08193438628921138,-0.0031508720326236424,-0.04279287953548555,-0.11300654430815422
0.002390480725436679,-0.07123176802452473,-0.044597112319679236,0.006409873431880482,-0.0974642359374136
-0.016923887520782714,-0.07377080070495648,-0.025587458811656232,0.01566136183636491,-0.1213494061936472
-0.007432732999061329,-0.09696541954711024,-0.003796210011108298,-0.039376388677774495,-0.10197382703665887
-0.014060704935794324,-0.08023682955404439,0.0006384237792125231,-0.03528200734195392,-0.1318690660974084
-0.03336314169909687,-0.09021940278353303,0.002466683435492977,-0.0373112830380556,-0.1126574725647786
-0.023629949874521067,-0.05586424304690562,-0.011170466033329995,-0.026285393174042788,-0.13566445033413033
-0.032586581476008465,-0.07532615828643734,-0.05044555326313633,0.010648322160645709,-0.13033530358427628
-0.053873993687436214,-0.10324089485973748,-0.04534492801616063,-0.046640458267222934,-0.1094668739230428
0.004653141180749055,-0.051708694823054575,0.007116130843550101,-0.04183466449681392,-0.1013209927816907
0.0009543199495694088,-0.06625837059046412,-0.051633906629145215,-0.02342866904650204,-0.07945692659921648
-0.02320674033887216,-0.10034275697811053,-0.011819917696878656,-0.02673683895054481,-0.1106438847176576
-0.022960665812124442,-0.10592742131336833,-0.02822884571071181,-0.029034760268381195,-0.09801152321714834
