one,two,three,four,five
-0.05374308782085499,-0.11536787467056095,0.007437438379171221,-0.015390206766825915,-0.13379966610327332
-0.055443970910486834,-0.12406188372181792,-0.026150994443369026,-0.024289700797951515,-0.1206534015870286
-0.049280424914820924,-0.1084128991723087,0.013013748867586123,6.079265929777537e-05,-0.11659347972188333
-0.02705555105015793,-0.10316796998611588,-0.00682229949631609,-0.030113334346065525,-0.14363096901715075
-0.02620271357899816,-0.06705875019445576,-0.00873852029880378,0.011813696018518486,-0.0964233325069644
-0.0418274283210768,-0.09351058289357927,0.02383939063445041,-0.036086667830578685,-0.10582623824545592
0.0015408651578630126,-0.07276530073555873,-0.04674628234908716,0.00661797177072595,-0.11234756606862366
-0.023651402244381392,-0.08522054019320204,-0.026749156317967586,0.010427152800451964,-0.13288156867221534
-0.006306723424475887,-0.10225795860449467,-0.005653255401585843,-0.04297207398584775,-0.11276949166238825
0.0017725907582297707,-0.09431734680962384,0.008824120485737209,-0.022873494457602117,-0.15069007316040994
-0.03699466193809913,-0.11534853711558032,-0.009128379765151549,-0.052396714914785286,-0.12180504762259775
-0.03683106504316077,-0.06585320860802531,0.007727431891287569,-0.026578029178757647,-0.1380334327740651
-0.028712937825729593,-0.08019024999139733,-0.04780552220501327,0.004287816731500393,-0.14079005240020234
-0.06404505989251287,-0.1506746487887649,-0.020900696912194733,-0.04761508627163595,-0.13276587567850034
0.01682535617732158,-0.06219469582941056,0.028278167011009662,-0.03845004144505363,-0.08986378231597844
0.02467691208459881,-0.06909883798263865,-0.054648718794087316,-0.020296201644986536,-0.10534928076789836
-0.032728349437250316,-0.12077110698179193,-0.008953594017415517,-0.035417613957067134,-0.12311415977104193
-0.02295665348810736,-0.10864506207948893,-0.019610469937217056,-0.03792630713499919,-0.09582322572853066
-0.04895532015406536,-0.04241369631965227,0.03209270283077592,0.014506062479548231,-0.10887739033935596
-0.015906949536562184,-0.0980716792784208,-0.031308923297537115,-0.02386585930081332,-0.1257979209680687
-0.02572184295296779,-0.07819282769826158,-0.009647284594219808,-0.011536702872133929,-0.13496390305101744
-0.02544029077649075,-0.09118858258334474,0.00015930374655506732,-0.03786189395257507,-0.11460134202307375
-0.025727878150749624,-0.09006431582493467,0.029857545042344117,-0.029863230352079925,-0.19742048519093355
-0.022178740541994483,-0.08672016818794552,-0.010930574249605831,-0.02608332864495123,-0.09528884792084708
-0.038271982527298576,-0.0901144529056534,-0.006410361620879701,-0.027340615744334943,-0.0975007346793042
0.012710391873047951,-0.06262450453986024,0.011749159031634608,-0.018006745810451932,-0.11477295409123893
-0.04411894475222551,-0.10582986543673298,-0.010180593577752826,-0.03956787977288125,-0.09712954531549746
-0.03837918878024491,-0.11116157470598838,-0.006748364262330281,-0.019665558939156363,-0.1226915335778043
0.022378085927095046,-0.09958497433389718,0.0039443491532951324,-0.049098669866068485,-0.14199179567787815
0.0015730063685333836,-0.15081177654870484,-0.027877661272634188,-0.05095866892049623,-0.15582387341981396
0.012414782129663808,-0.04884662198429415,0.022030727798292446,-0.0414996785377745,-0.0907146899769374
-0.04065590051314563,-0.0903108554353363,0.019240959410861496,-0.021295517364917627,-0.11457934417839476
-0.02008412902376019,-0.09320927045681217,0.0039218982865329155,-0.0373124520049085,-0.10852340468000893
-0.0215977656602936,-0.09864446361012298,0.010546037312683807,-0.0168709976150056,-0.1276216174924265
-0.013029594346665296,-0.10168236264877868,-0.03664102877857346,-0.02774569939734587,-0.1144800325131802
0.020223895105493585,-0.06691700041099805,-0.039477606735457166,-0.03235601937463228,-0.0966433501960328
-0.07378533802214733,-0.09462875367421428,-0.001529700279356081,0.017723353656288642,-0.11577290464503187
-0.05308142682980428,-0.06338952325798125,-0.003452376962274945,-0.01499482713177009,-0.03149631161235178
-0.02509231092639005,-0.10897592483718743,-0.0329704912451104,-0.047197875440661535,-0.0932832426324498
-0.060867915482639576,-0.11149167446258196,-0.03473860982541383,0.006852423919801684,-0.08937926373146116
-0.02735869591471385,-0.08496986509375044,-0.012325035415200716,0.003999159907700309,-0.12518829165563047
-0.02713112040941881,-0.10024976445119793,0.0070512029019059235,-0.015680723555234068,-0.13267574035048688
-0.0491132513589383,-0.11267671941914552,-0.0029626274648104074,-0.03667381949530259,-0.09649472962416823
-0.0228754388358852,-0.1295462399007321,-0.06720388676109351,-0.04570284581274439,-0.1343096639701402
-0.027771959841055488,-0.12795021290724698,-0.025739158951420482,-0.03005311581213092,-0.15734082036762548
0.0045860246488445755,-0.07323078483695833,-0.03634924921318825,-0.01755903544123805,-0.0786035979028798
0.010791212054071351,-0.09036765124548404,-0.05213329086964502,-0.03544978963119202,-0.12131693045117173
-0.027452335350778886,-0.10814534669062048,-0.0036490683633273865,-0.028475231999984,-0.11341615464381412
-0.00222933820182119,-0.0875265554530203,0.000793471935221024,-0.018116588882696075,-0.10457100264016482
-0.010282130481243,-0.09090766328447626,0.0010054851731850472,-0.061090808226043535,-0.08039138954143063
-0.07000135789941521,-0.0717632045999079,-0.05434692930689149,0.041923093015166064,-0.1017272507708466
-0.003922735232233943,-0.0839660323442992,0.010297025240843156,-0.031494067689866616,-0.07689060673499046
-0.014013673037049892,-0.10835962536919257,-0.04298895597010551,-0.0084217702520033,-0.13843044358616366
-0.0323786245469034,-0.10144834863504597,-0.019041840071988225,-0.054788618559997435,-0.06788867294343104
-0.0910423732341786,-0.09616565745075643,-0.03092010247934105,0.003069495856333237,-0.1219910189887743
-0.0193054943240386,-0.07975980444489528,-0.010294688463114984,-0.02372383477155231,-0.11350616939804616
-0.035631502289888616,-0.10880940227796627,0.015704696061842098,-0.049702477534157664,-0.11084418859432013
-0.07526304787436078,-0.09748678927944793,0.012511437365054624,-0.02422795303258555,-0.1632025200462763
-0.024692409027546214,-0.09247294851008213,-0.008736362769627559,-0.002702248760078376,-0.12998021350064076
-0.0073459349810278485,-0.09091094982286284,-0.007252328868841984,-0.0401094263630415,-0.09412012292460044
-0.02209642066436164,-0.09510606739183533,-0.009904022894187469,-0.03714250315645898,-0.14905187263959185
-0.011858737379728774,-0.06639174170695693,-0.020018136335711104,-0.012315403662040824,-0.12193787745110855
-0.005197429190413783,-0.10676590183129443,-0.02569449013246041,-0.038106027771974686,-0.08863888137417332
0.004511119423304164,-0.043660732481147095,-0.0825143668647061,0.027366089544629754,-0.08779518986627798
-0.04401025834427048,-0.07184870298002918,0.018287788225905384,-0.03820692866202438,-0.07136823879749024
-0.013189056617379978,-0.061544800308790955,-0.007599034564775173,-0.00543824743106221,-0.09270644585960894
-0.0173938223050032,-0.08958694763548446,0.0014745864468333756,-0.0166266894587917,-0.10625249686527129
