one,two,three,four,five
0.0005726844202743,0.08654526996455299,-0.1458585717656204,0.0027777213810474,-0.0111293252458062
0.0023671895020649,0.077269274807455,-0.1244419124752074,0.0024394803074259,-0.0122092448854538
-0.0002848739727816,0.0838026401243675,-0.1339892926005672,0.0037242675794951,-0.0119847919774108
0.0009147410510705,0.08882704023084101,-0.1453303740691657,0.0020784633355841,-0.0133630205051132
-0.0021348848586671,0.0938107681633563,-0.1428041637505061,0.0022296920007926,-0.012627408977302001
0.0005720299727723,0.0885868087482597,-0.133818236596395,0.0019387686628382,-0.0092402193757401
-0.0010695447563125,0.0848307292027133,-0.1382573632986924,-0.0006997392480771,-0.0113022285259812
0.0015210156023761,0.0836753375746541,-0.1402697785659375,0.005765744649608,-0.0138024564554795
-0.0010879982207533,0.0903802602825027,-0.1383802577805168,-0.0054888879789564,0.0055354685186271
0.0007404605545578,0.0886882987334747,-0.1469364480901461,0.0030492985566599,-0.0134811879534283
0.000718789302166,0.0804517796011651,-0.1363487564579072,-0.0007328392448894,-0.0111796123697523
0.0005691240244467,0.0828818678823158,-0.1334821722755762,0.005146534238652,-0.013494648646517999
0.0004373250290456,0.0898848188805017,-0.1471162338501437,0.0026896007076362,-0.0147186160516666
0.0017113933420693,0.0879207153723851,-0.1376596839120398,-0.0017816739565779,-0.0133606527001419
0.0011877121064852,0.0778572036214513,-0.1387728540852734,0.004692855453941,-0.0120455656094474
0.0034321823056808,0.0801236942928907,-0.1350599192087814,0.0023848444428777,-0.0127563663248611
0.0014504419079264,0.0755177843583588,-0.1254950838173718,0.0019986852195122,-0.0124506236658572
-0.0027170107256776,0.079693835935638,-0.1345719348465973,0.0054955143709329,-0.0099644370385033
-0.0038972634024343,0.0900361674444358,-0.1402938749633263,0.0033817704018387,-0.0173891300220977
0.0014992243363912,0.0859889638075525,-0.1399183632861434,0.0023807998381596,-0.0121311254063537
-0.00035957488943099997,0.0786493588428387,-0.1238744004535374,0.0030082721558944,-0.0098183120466188
-0.000211387160595,0.0794830562528781,-0.1339321471949236,0.0068396360970227,-0.014882196329198
4.552470619207736e-05,0.0874981926792428,-0.14597792779379598,0.0025781844859097,-0.0144773294086805
0.0012892761632790001,0.0877765463320314,-0.1469907869996103,0.0028740899751376,-0.0140502384887761
-0.0012687195492926,0.0769679312858319,-0.129545457356558,0.0002505859317944,-0.0128905936739967
0.0018654310939465,0.0871623637521621,-0.1467226219126359,0.0023538101530293,-0.0139366973375584
0.0011633257132551,0.0759007774509298,-0.1259096425641178,0.0028736684311958,-0.011508722106271001
0.0036445328327205,0.0810514627676124,-0.1301552749080735,0.0021536703110905,-0.0107857815592457
0.0030170304063468,0.085847445776036,-0.1310496817386086,0.003984380484993001,-0.0097560658084032
0.0009383896141035,0.0886436640848436,-0.1469486471046283,0.0028398695107174,-0.0144017286335089
-0.0004472847405668,0.0885737672545574,-0.1439510034213577,0.0012922463788247,-0.012559746320795
0.0009805967217911,0.0780520799822221,-0.1396143388746027,0.0015625331418502,-0.0111221701482203
0.0009595611287010001,0.0885258795461413,-0.145281000499349,0.0041610399066153,-0.0137771770646133
0.0012910535421543,0.0878947494470143,-0.145455756679143,0.0038323653366666,-0.0126891363209977
0.0009485083962237,0.0874043108448817,-0.1446655421057677,0.0024255069271166,-0.0117575407913107
0.0005409042267684,0.0874290758022036,-0.1451199283365819,0.0018313060020569,-0.0124861319723877
0.0031987792092071,0.0872242561358936,-0.1453108375494283,0.0044463870700319,-0.0124978903958451
-0.0059164021770182,0.0808049701998046,-0.1393464181858538,0.0008897842642564,-0.015537754168623998
0.0001596032042929,0.0874091019082572,-0.1467509736987685,0.0034355216716345,-0.0136675139760793
-0.0004667514171781,0.078374507002773,-0.1308798305320081,-0.0011817732368989999,-0.0130579817487721
0.0007487857310318,0.0776304713972376,-0.1336058069336985,0.0012506486975121,-0.0093149523968704
0.0006415728480174,0.0870859452763826,-0.1456542664449585,0.0033783798852858,-0.0153243850202776
