one,two,three,four,five
-0.021486568864696482,-0.028949599903223683,-0.08428286577355214,-0.023841884582293003,-0.052737492026964934
0.05598671210193285,-0.04687977584495185,-0.09945442978708496,-0.03877362325395599,-0.06435789786204117
-0.014110858059730766,-0.021554777125795614,0.04368077337123047,0.022674504528970747,-0.14389178021914867
0.012120528864294754,-0.13649458059435965,-0.14222199484964196,0.012723893394942136,-0.15637447665062867
-0.017847890912093302,-0.10193028373424404,0.018584146198481158,0.02512452591752793,-0.3377073199857589
0.015646051546016983,-0.034339601635932096,0.10604137092323004,0.01501233915811599,-0.22174642740168474
0.14820987393546606,0.024854414035465858,-0.1317207265609423,-0.015121750610557457,-0.06564787705863792
0.1408798017693642,0.03815943016565263,0.07614124559660661,0.08827902641679174,-0.1155768870155184
-0.02063949762771508,-0.1661873521945617,-0.22314993246746886,-0.06914111192309694,-0.06454625947664666
0.12172729873781045,-0.0901027385670942,0.09005117207508656,-0.17904823014452154,-0.2896578468285444
0.20019781919856072,-0.01953743590839399,-0.05464296124378568,-0.09348298563593216,-0.09386284027285063
-0.0020377731569846463,0.014675726254897863,0.00934189508598795,0.0656482930981292,-0.02259548974863121
0.08186026651126263,-0.05107526479543705,-0.08956732360017829,-0.03429270219231489,0.0259924749166112
0.03461380404806959,0.019225171545152884,-0.12943263901277666,0.003851903634452661,0.05102082504407996
0.04803594723925047,-0.02269609462091677,-0.05232760359296986,-0.03339655126860376,0.05864834586633104
-0.12070634491953727,-0.11136061816167388,-0.07824065607004467,-0.04323558915427827,-0.04565505509739252
0.01354457206636464,-0.021700650144978528,0.012347326736840369,-0.02693220919091091,-0.0703903840285248
0.014198864424205829,-0.07513508714365717,-0.09871708078629417,-0.007684963044807549,-0.014377543317757898
-0.09321448181194236,-0.1697024151249757,-0.03009465345302024,-0.04729056872146814,-0.18409483266245072
-0.13287250894917582,-0.10802216565281786,0.1445206540966927,-0.03715312093400342,-0.07176366574117278
-0.16961115445613376,-0.06384652936812929,0.009270338353532321,0.012765748422649407,-0.1307893600796172
0.07761784860884444,0.06373370675063603,0.02760430954720916,0.006387862680762117,-0.1276875366865029
-0.06391542154628425,-0.04403920418122845,0.011130944610515208,0.03337100906184109,-0.15542280329130853
0.11294567274610215,0.00917762686679177,0.16326603496098535,0.16302867548163466,-0.06416640186877459
-0.05396399154214964,-0.03132422400054628,0.08156877379669318,0.17080786077853718,-0.3275557324145925
-0.07728335059577404,-0.06921253084748027,-0.0063640886865989656,0.1271637436719909,-0.11457384749034101
-0.0223011871283886,0.023058201011224005,0.08517957163215889,0.013355365656611029,-0.11114159573238626
0.07614505540770578,-0.004280525887762943,-0.06863774734362532,-0.01984029246112706,-0.054593714490969
-0.0515032339838662,-0.05325547811055872,-0.08072660106904013,0.07563704261146463,-0.08764223225229105
0.01795683097558971,-0.07178762443226645,0.054298197573054006,-0.09248585223121936,-0.045760010101660566
0.012425264803611205,-0.1931753484459776,0.11570336297914585,-0.1311326113228638,-0.12193277890888544
-0.07048563169730725,-0.06229401193753877,-0.10791866027269886,0.02755108253514574,-0.16970293783488738
-0.1085192616103674,-0.05623552678529065,0.02341485852605588,0.15684736835149074,-0.09030627054962616
-0.06283086134017493,-0.15501281133871692,-0.03312453399819626,-0.12079731302666287,-0.2435740541873745
0.02723729815159918,-0.08958926800640203,0.05426532077939319,-0.14697916423887586,-0.16595838241457714
-0.058890854420035214,-0.1034177522263271,-0.051924938435442165,0.11159905499777954,-0.1936632985501832
-0.062328266371647414,-0.16114564957757796,0.04441858582868281,0.03426549864581088,-0.20793667929348167
0.04754333376793255,-0.12982315495481447,0.02335378403155734,-0.13854016925704216,-0.06599939989142976
0.024949562428284423,-0.09749465261375673,0.017389821597896992,-0.24864294807872786,0.14240908195434807
-0.07782782711316201,-0.05314932749496035,-0.1275238207250104,0.045261983341698286,-0.2285615713895943
0.00885124119299613,-0.1367580500622534,-0.17825019031374476,0.0033527641795374524,-0.013355102279372085
0.02274081411654911,0.011357154566314202,-0.050224116904234166,-0.11506377064964347,-0.0524864630625668
0.027808598141031416,-0.00512319650697104,-0.06610272247367427,0.015518821645374603,-0.015567661340280847
0.0669179902660719,0.009266469377595971,-0.018018360121948216,-0.06498584210237668,-0.05689778675762525
-0.1136243278386192,-0.1476445431811677,0.10412007083026707,0.008615430039362196,-0.12111581868039188
-0.17257201462517532,-0.027552350551817092,0.1567978339104377,-0.1120979123506832,0.06414955369750483
0.034516266743983844,-0.1929646997454695,-0.21510644622742847,0.011939350955189571,-0.19765240483793686
-0.10843752211675607,-0.058047560450994136,-0.13830224943686412,0.15427118100462067,-0.20902671827207905
0.05193904986764723,-0.003404641376641457,0.189346570272729,0.08570121826115265,-0.08840082980604314
0.044513705086294784,-0.1412306799120099,-0.16452036184019408,-0.16345855145349558,-0.2707564884345726
-0.04115056186437605,-0.1368136577994546,0.03608855403498657,-0.012596987287726704,-0.22861515567453364
-0.2745739023048616,-0.09016216888382148,0.1991133337142349,0.03046459719697152,0.056167336999436386
-0.13722410804389829,-0.10855334144198713,-0.20951426996611736,0.05299569042047909,-0.21216973872060801
-0.02738083786452784,-0.1585512248029953,-0.13418513417538538,-0.04596736537050588,-0.11782626675516555
0.07325237820441602,-0.06945074246709444,-0.06220855620301306,-0.08498584090231859,-0.1937922097857122
0.0353166460656706,-0.12072412811444785,-0.13699392819289116,-0.10475388056846824,-0.13591292823703274
0.17511890849334258,-0.11402841441618462,0.2530979323425958,0.16323490027614554,-0.3673012097117176
-0.1125972458016372,-0.04770780256031397,-0.03134043990246791,0.09502082761658552,-0.09537721666727833
-0.10132614431801286,-0.03330798793167996,0.20468072632360848,-0.007679652323781676,-0.2532168682946945
-0.022990825517044625,-0.07370236893179863,-0.04086506794853652,0.052694657114669925,-0.2503727787170893
-0.08634209567172281,-0.11721169148329227,0.13654595130028666,-0.056673957003279436,-0.10909570768571544
0.04061703933758271,-0.03748446859351556,0.08148526559416606,-0.06909026694866208,-0.058722680138695325
0.17986352529493094,-0.032197379709183765,0.15384567612478478,0.01861057729272848,-0.07090986958414945
-0.20072305406092164,0.05191133569541781,0.04400776406933467,0.006849156605362876,-0.02606786075814396
-0.007561816772952103,0.00872894885053993,-0.04778363740226496,0.048112288004468914,-0.2329188296976305
0.003966322778920063,-0.012810187097093584,-0.1325728240502806,-0.09223656557373283,-0.1116958340307385
0.006289400755026531,-0.19613557089440767,0.1355941646586362,-0.15871385660635096,-0.09535522178696117
0.010520355078317169,-0.08061290925538192,-0.10997787658728753,-0.005156620733054371,-0.15548735944342507
0.04953153398533821,-0.08549741141220636,0.0599082625914351,-0.033233144541869736,-0.2635735945145049
0.0968360281757767,-0.116760738984087,-0.04746579460413965,-0.0071529468164385985,0.04071448949903153
-0.030293750967976495,0.02480183076432617,-0.0334883815022597,-0.17778511303196612,-0.2003498321261203
0.17580250483261248,0.014153479738939172,-0.058153318325192035,0.16916263776027066,0.0994334196569749
-0.21715485322022696,-0.03276306374635786,-0.02446878622012206,0.045645921308083925,-0.31680798542064303
-0.04896000522166182,-0.1840540940171992,-0.14702990529731813,0.1028517698550194,-0.15916087367431786
0.04370551386007002,0.008484992981388217,0.21419887771935006,-0.01910864550024732,-0.09661078932416284
