one,two,three,four,five
0.0036158103033185,0.0812955757865226,-0.1443611140855984,0.0081659977558563,-0.0148372548405206
-0.019225711452943998,0.070355922793673,-0.1278007114307579,0.0086393941616363,-0.0218338638345802
-0.0017130165465823,0.0766511551340678,-0.1291126042976724,0.0057560882049311,-0.0162785576910672
0.0108219712721296,0.0914070553790261,-0.1332226591092796,-0.0047683863769935,-0.0107437070847592
-0.0036925610016217,0.07721813897049601,-0.1434756897080893,0.0076584071563794,-0.0180954483987095
0.0020743775155402,0.0802717597636433,-0.1281196108948646,0.006521117338237,-0.0126080977285671
0.0084977501028021,0.0731960309960196,-0.1294604897789295,0.0005873857070605,-0.0125894083555951
0.0016315172314608,0.0801676479159334,-0.134798817809535,0.0023298217218261,-0.0199329988910066
-0.0015464752879183,0.0782740722277625,-0.1322575601561181,0.0013171472128522,-0.0166929288413763
0.0006809838112753,0.0876508082847447,-0.1469239893398619,0.0028417610318305,-0.0154689588354553
-0.0015064061902467,0.0759873172363735,-0.1304533833104769,0.0001451087699545,-0.0148306538387961
0.0012950675938525,0.0777531520849783,-0.1271207133549438,0.0048334512379839,-0.0158830073321614
0.0006668047999299,0.08770232600055,-0.1468049581959392,0.0029012490447675,-0.0147232069999088
-0.00038073130947900003,0.080077327492307,-0.133154767696604,-7.625217786074366e-05,-0.0198479788643091
0.000864738350795,0.0779910993139713,-0.1269719767924401,0.0068582536194979,-0.0161686287299934
0.0014181378048025,0.0762487836136121,-0.1252884614855866,0.0036168721143779,-0.013467403911898998
-0.0045208112415431,0.0693037632275851,-0.1210576900839824,0.0010862631298986,-0.0142810502093983
-0.0008289901470329,0.0710739677537335,-0.12694047427075,0.0075808035834559985,-0.0155721899114316
0.0012095020853586,0.0801221147569995,-0.1338344407285829,0.0037539981879805,-0.0190093501641434
0.0016409364106881,0.0801172609857614,-0.1292937425079864,0.0010471116383495,-0.0110274510900345
-0.0007758339397751,0.0658518077916203,-0.1239585073410591,0.0003129904140165,-0.0108856294151313
0.0024843582386709,0.0731647985243567,-0.1299978917812763,0.0023404502629108,-0.0158389295650963
0.0003403584646633,0.084365038404739,-0.1400927529003878,-0.00040497718522900016,-0.0196187648875324
0.0012338375630511,0.08757295618463799,-0.146431415380595,0.0028259851273979,-0.0151653602172946
0.0005117849379368,0.0731602804642056,-0.1227619353017329,0.0053001116257526,-0.012732582188611001
0.0020897218345051,0.0862569335233473,-0.1441114413676748,0.0034509898913559,-0.0173853371597654
-0.0021985313065367,0.0680862371992971,-0.1214092193393758,0.0012540930878281,-0.0169544966522525
-0.0007147547738449,0.073413871750013,-0.1236396086275654,0.0015438449187737,-0.0130660627701575
0.001926915516254,0.0763219112541463,-0.1275000437065694,0.0051836681875089,-0.0133393593378764
0.0012809069178243,0.0870202087802709,-0.1464017701059172,0.0030008654145437,-0.0146365611681974
-0.0062934706457667,0.0812533758272641,-0.1440154307389882,0.0065634537824974,-0.0149428867732816
0.0012688092220237,0.0757339083800907,-0.1317747689125455,0.0010392374535099,-0.0176189888679823
0.0023234327371826,0.0837058629774086,-0.1407089628976714,0.0058486483896625,-0.0177527935153512
0.0025742286243657,0.0844837320909716,-0.14528563835085098,0.0008191032854573,-0.0147423771682994
0.0032225503904798,0.0833801415167995,-0.1421214423848716,-0.0009920147281283,-0.0133646511880227
0.0025490565110376,0.0852555733556141,-0.1444493016735868,0.000787431507998,-0.015428673800027999
-0.0027300551751739,0.0834653333051581,-0.133354778121263,0.0099991095468234,-0.0153105013524158
0.0022021737742224,0.0773096967994207,-0.1304279426268062,0.0005857133563173,-0.0155507668635301
0.0108128160674825,0.0819653898154758,-0.1416775545932952,0.0051592800698146,-0.0169457382768623
0.0017263665399037,0.0724250790352312,-0.1220394282312786,0.0049056085206728,-0.0117692655249529
0.0039402923559415,0.0775459447484637,-0.1215416809653582,0.0049386738712776,-0.0097093891139041
0.0014592789691327,0.0810091017636888,-0.1368613700985747,0.0061045423273938,-0.0147911708545817
-0.0038622601139355,0.0834807692488169,-0.1388906533315929,0.0094689007229813,-0.0126260386813188
0.0027661624366873,0.0856013934656503,-0.1456855793013283,0.0040775963567828,-0.0152868242406229
0.0038688340887376,0.0925009452514232,-0.1314865832674111,-0.0070358706429467,-0.0117970864127529
-0.0022940796220331,0.0752629225455951,-0.1277869110477239,-0.0031142679433059,-0.0168635638362127
0.0045355055909403,0.0836459321361006,-0.1364011245717448,0.0058255888203053,-0.0171409937224867
-0.0032884486698559,0.0770997705671121,-0.1419511883766819,0.0011452040932704,-0.0179473058979724
0.0017550631321859,0.0766374802150429,-0.1257574772807191,0.004772334641982,-0.0155863549921313
0.0082877480856386,0.0774110352724128,-0.1264317972914365,9.451126408452353e-05,-0.0131701734119268
0.0008974974869377,0.0714579378921103,-0.1208620177475593,-0.0022830595306328,-0.0097908095236971
-0.0046424865968557,0.0808811443308066,-0.1468105868022989,9.54991505749735e-05,-0.0169808717205274
0.0044286701100315,0.0710149955572178,-0.1190299988097691,0.0035368527702772,-0.0164950174190017
0.0018738271456891,0.0731218488031398,-0.1378168238147423,-0.0015977661389165,-0.0160912626764236
0.0039287738628855,0.0782427043059424,-0.1393262337554863,0.0053851541477546,-0.0152672886329707
-0.0010711610224462,0.0868352266648032,-0.1461539631803689,0.0023456247487603,-0.014535766356976999
-0.0035880124555306,0.0764994030335796,-0.1275175769075475,0.0021145133583621,-0.0164633190101124
0.0012769863223829,0.0768082555293261,-0.1248304672697348,0.005395681017072,-0.0149583054553418
-0.0017649764149845,0.0807807969990204,-0.1417491697901324,0.0063139708062817,-0.0148205109655395
0.0011193295451232,0.0770710958802006,-0.1327137759298158,0.0037663337829426,-0.016674403493066002
-0.0078396850789078,0.0696803419522681,-0.1364222021560901,0.0112481719601835,-0.0153334540560182
-0.0018860577189664,0.0857519801202771,-0.1455501422902144,0.0025374528722523,-0.0162620142707197
0.0064478412993232,0.0906726492422914,-0.1363925166435358,0.0077259948532136,-0.0160626600875442
